t(s), L1 Voltage(v), L1 Current(uA),L2 Voltage(v), L2 Current(uA),L3 Voltage(v), L3 Current(uA),L4 Voltage(v), L4 Current(uA),L5 Voltage(v), L5 Current(uA),L6 Voltage(v), L6 Current(uA),
5, 150, 437, 150, 428, 150, 416, 149, 429, 150, 426, 150, 429, 
10, 150, 436, 150, 427, 149, 416, 149, 428, 150, 425, 150, 428, 
