t(s), L1 Voltage(v), L1 Current(uA),L2 Voltage(v), L2 Current(uA),L3 Voltage(v), L3 Current(uA),L4 Voltage(v), L4 Current(uA),L5 Voltage(v), L5 Current(uA),L6 Voltage(v), L6 Current(uA),
5, 150, 244, 150, 482, 150, 474, 149, 482, 150, 483, 150, 476, 
10, 150, 245, 150, 484, 149, 475, 150, 485, 150, 484, 150, 477, 
